stop_id,short_stop_id,stop_name,stop_lat,stop_lon
8240DB001517,1517,"Carpenterstown, Laurel Lodge Road",53.37743031,-6.379502979
8230DB001977,1977,"Fox & Geese, Moran's Hotel",53.32054682,-6.361830112
8230DB004713,4713,"Citywest, Bianconi Avenue",53.29128922,-6.427136411
8220DB001792,1792,"Edenmore, Millbrook Road",53.39352476,-6.17855944
8220DB004472,4472,"Raheny, Raheny Driving Test Centre",53.37636214,-6.178284974
8240DB003592,3592,"Portmarnock, Monk's Meadow Estate",53.43787924,-6.122714379
8220DB004479,4479,"Finglas, McKee Road",53.39130453,-6.294129778
8220DB000796,796,"Phibsborough, Mater Hospital, Berkeley Road",53.36001821,-6.269852786
8220DB000797,797,"Phibsborough, Post Office",53.360726,-6.274662165
8230DB004749,4749,"Knocklyon, Ballycullen Road",53.28542669,-6.330447458
8220DB000795,795,"Phibsborough, Eccles Street",53.35874004,-6.269724278
8220DB000792,792,"Dublin City South, Dawson Street",53.34044899,-6.258585808
8220DB001591,1591,"Finglas South, Wellmount Road (Finglasa Road)",53.38713879,-6.299498213
8220DB000790,790,St Stephens Green North,53.33930686,-6.257926526
8250DB000859,859,"Clonskeagh, Whitethorn Road",53.31184114,-6.238484419
8350DB004283,4283,"Greystones, Church Road",53.14392817,-6.061336105
8260DB003112,3112,"Celbridge, Maynooth Road (Hawthorn View)",53.3505109,-6.544734078
8230DB004644,4644,"Citywest, Russell Lane",53.28367573,-6.402744914
8220DB000798,798,"Cabra East, North Circular Road (Rathdown Road)",53.35947664,-6.279640701
8220DB000799,799,"Cabra East, North Circular Road (Charleville Road)",53.35886871,-6.281738551
8220DB000006,6,"Rotunda, Saint Martin's Chapel",53.35274934,-6.264453804
8220DB000007,7,"Rotunda, Rotunda Hospital",53.35284091,-6.264570261
8220DB000004,4,"Rotunda, Rotunda Hospital",53.35257451,-6.264175486
8220DB000002,2,"Rotunda, Parnell Square West",53.35224436,-6.263723219
8220DB000003,3,"Rotunda, Granby Place",53.35230855,-6.263810742
8240DB003678,3678,"Swords, Main Street (Forest Road)",53.45532292,-6.222431253
8220DB001535,1535,"Glasnevin, Willows Estate",53.37230596,-6.282369944
8220DB001534,1534,"Glasnevin, Ballyboggan Road",53.37533284,-6.285975603
8220DB001537,1537,"Glasnevin, Saint Vincent's School",53.36806621,-6.273208399
8220DB001536,1536,"Cabra East, Glasnevin Cemetery Main Gate",53.36962603,-6.277278043
8220DB001531,1531,"Glasnevin, Clearwater Shopping Centre",53.38374366,-6.293364741
8240DB000697,697,"Sutton, Howth Cemetery",53.37791626,-6.090826073
8220DB001533,1533,"Glasnevin, Finglas Road",53.37896788,-6.287498088
8220DB001532,1532,"Glasnevin, Ardmore Hotel",53.38174412,-6.290558501
8220DB001023,1023,"Rathmines, Maxwell Road",53.31704619,-6.264912289
8220DB001022,1022,"Rathmines, Summerville Park",53.31952174,-6.264556674
8220DB001021,1021,"Rathmines, Rathmines Avenue",53.32138025,-6.265652126
8220DB001020,1020,"Rathmines, Rathmines Town Centre",53.32513838,-6.265109364
8220DB001027,1027,"Dartry, South Hill",53.30873794,-6.257910941
8220DB001026,1026,"Rathgar, Dartry Road",53.30910577,-6.260327082
8220DB001025,1025,"Rathgar, Dartry Road (Sunbury Gardens)",53.31159987,-6.262476823
8220DB001024,1024,"Rathmines, Frankfort Avenue",53.31585234,-6.265020756
8220DB005148,5148,"Crumlin, Kildare Road (Bangor Road)",53.32494574,-6.301056901
8240DB000691,691,"Sutton, The Moorings",53.38142405,-6.102244318
8220DB001847,1847,"Ashtown, Navan Road (Old Race Course)",53.37492776,-6.339979374
8220DB001028,1028,"Dartry, Lower Churchtown Road",53.30849911,-6.255714681
8230DB004715,4715,"Palmerston, Liffey Valley Shopping Centre",53.35267935,-6.395599228
8240DB000690,690,"Sutton, Saint Fintan's Road",53.37649372,-6.101381348
8220DB001618,1618,"Grangegorman (Dublin City), Church Street",53.35088706,-6.274248419
8260DB003964,3964,"Leixlip, Maynooth Road near Amenities Centre",53.37299654,-6.521198992
8250DB007415,7415,"Stepaside, Murphystown Way",53.26566132,-6.210834641
8240DB000693,693,"Sutton, Saint Fintan's Church",53.3868925,-6.104166038
8250DB007417,7417,"Stepaside, Murphystown Way",53.26573812,-6.210561582
8230DB003368,3368,"Lucan, Finnstown Abbey",53.3445579,-6.449582115
8250DB007419,7419,"Deansgrange, Monkstown Link Road",53.28738133,-6.170838578
8250DB007418,7418,"Stepaside, Mount Eagle Lawn",53.2691475,-6.211348755
8240DB000692,692,"Sutton, Strand Road",53.38396311,-6.100823452
8260DB003966,3966,"Maynooth, Leinster Park",53.38195276,-6.586097045
8230DB001334,1334,"Rathfarnham, Dodder Bridge",53.304848,-6.283458434
8350DB004956,4956,"Newcastle, Newcastle Road (Sea Road)",53.07112373,-6.063802581
8240DB005079,5079,"Swords, Swords Road (Pavillions)",53.45301901,-6.215600936
8240DB005072,5072,"Corduff (Fingal), Blanchardstown Corporate Park",53.40930938,-6.370845594
8240DB005073,5073,"Swords, Dublin Road Roundabout",53.45063876,-6.223545364
8240DB000550,550,"Sutton, Sutton Cross",53.38968905,-6.10820661
8240DB000551,551,"Sutton, Methodist Church",53.39004596,-6.104642344
8240DB005076,5076,"Broadmeadow, Rathbeale Rd (Brackenstown Ave)",53.46125341,-6.228373393
8240DB005077,5077,"Commons West (Dublin), Brackenstown Avenue",53.4609856,-6.227285127
8240DB005074,5074,"Swords, Swords Road (Pavillions)",53.45315039,-6.215971872
8240DB005075,5075,"Knocksedan, Rathbeale Road",53.4596634,-6.223590263
8220DB007320,7320,"Fairview, Philipsburgh Avenue (Griffith Court)",53.36850077,-6.239588676
8240DB003698,3698,"Drinan, Swords Monument Works",53.43678309,-6.227434877
8240DB003799,3799,"Skerries, Thomas Hand Street",53.57905561,-6.110754669
8260DB003962,3962,"Leixlip, Outside Train Station",53.36942011,-6.506099951
8220DB006140,6140,Long Mile Road,53.3235299,-6.34289108
8230DB005133,5133,"Tallaght, Castle Park",53.29051011,-6.34305941
8220DB007412,7412,"Warrenmount, The Coombe",53.33989192,-6.278416854
8240DB007158,7158,"Castaheaney, Delhurst Estate",53.39191955,-6.43822334
8220DB007414,7414,"Crumlin, Kildare Road (Windmill Road)",53.32515908,-6.311016683
8220DB000312,312,"Temple Bar, Wellington Quay",53.34547647,-6.266206155
8220DB000313,313,"Dublin, Lower Liffey Street",53.3469069,-6.261972498
8230DB004877,4877,"Oldbawn, Firhouse Road West (Kiltipper Ave)",53.27657338,-6.359583555
8350DB002964,2964,"Bray, Herbert Park",53.19155402,-6.129034931
8220DB000317,317,"Dublin City South, Westmoreland Street",53.34624485,-6.25910058
8220DB001159,1159,"Terenure, Bushy Park",53.30239022,-6.296340842
8220DB000315,315,"Dublin, Bachelors Walk",53.3469264,-6.262076846
8220DB000318,318,Westmoreland Street (O'Connell Bridge),53.34630773,-6.259098017
8220DB000319,319,"Dublin City South, Westmoreland Street",53.34596901,-6.259292057
8350DB002962,2962,"Bray, Killarney Lane",53.19621019,-6.121617691
8250DB003064,3064,"Glasthule, Brighton House",53.28603287,-6.11940433
8250DB003065,3065,"Glasthule, Glasthule Road",53.28699345,-6.12275202
8250DB003066,3066,"Glasthule, Glasthule Church",53.28772326,-6.125719965
8250DB003067,3067,"Glasthule, Summerhill Road",53.28840487,-6.127340121
8250DB003060,3060,"Dalkey, The Paddocks",53.28214196,-6.106977058
8250DB003061,3061,"Dalkey, Our Lady's Manor",53.28415996,-6.107832751
8250DB003062,3062,"Glasthule, Breffni Road",53.28554354,-6.111761341
8250DB003063,3063,"Glasthule, Buckley Galleries",53.28597514,-6.116317045
8260DB003968,3968,"Maynooth, Carton Road",53.37795489,-6.553974111
8240DB004843,4843,Abbeyvale Brackenstown Road,53.45966357,-6.250397107
8220DB004504,4504,"Ashtown, Compass Court South",53.37582324,-6.317278989
8250DB003068,3068,"Dun Laoghaire, Upper George's Street",53.28982949,-6.130487902
8250DB003069,3069,"Dun Laoghaire, Upper George's Street",53.29075303,-6.132637683
8220DB004857,4857,"Warrenmount, Rutledge Terrace",53.3341213,-6.282763573
8220DB004856,4856,"Warrenmount, Donore Avenue",53.33196592,-6.283510815
8240DB003690,3690,"Swords, Swords Village",53.45695642,-6.221067932
8220DB004699,4699,"Priorswood, Stardust Memorial Park",53.39753776,-6.208539574
8230DB004552,4552,"Nangor, Business Park roundabout",53.32508581,-6.439599608
8220DB004697,4697,"Coolock, Coolock Drive",53.39308924,-6.203794436
8220DB004696,4696,"Bonnybrook, Coolock Drive, Adare Road",53.39430755,-6.202329646
8220DB004695,4695,"Darndale, Greencastle Parade",53.39298308,-6.197348227
8220DB004694,4694,"Coolock, Coolock Drive",53.39340944,-6.203570437
8220DB004693,4693,"Priorswood, Memorial Park",53.39747444,-6.208512158
8230DB004551,4551,"Clondalkin, Woodford Walk",53.32649703,-6.38292027
8220DB000353,353,"Grand Canal Dock, Pearse Street",53.34261585,-6.239649032
8250DB003469,3469,"Stepaside, Leopardstown Heights",53.26612841,-6.21621224
8250DB000879,879,"Clonskeagh, Annsbrook Estate",53.3095042,-6.23787531
8230DB007433,7433,"Nangor, Dunawley Avenue",53.3265776,-6.40492591
8220DB000178,178,"Glasnevin, West Park Drive",53.38189026,-6.276346983
8230DB003401,3401,"Newcastle, Newcastle",53.29775805,-6.493779843
8220DB000176,176,"Glasnevin, Old Finglas Road",53.37803204,-6.279298606
8230DB004005,4005,"Saggart, Glenareen junction",53.24770619,-6.455993227
8220DB000174,174,"Glasnevin, Tolka Road Estate",53.38068035,-6.280950562
8220DB000175,175,"Glasnevin, Tolka Road Estate #1",53.37842425,-6.281567539
8220DB000173,173,"Glasnevin, Glasnamana Place",53.38212161,-6.280546748
8250DB003466,3466,"Sandyford, Bracken Brae",53.27066808,-6.225888967
8250DB003467,3467,"Sandyford, Sandyford Road (Hillcrest Road)",53.26884509,-6.222980872
8240DB003856,3856,"Lusk, Chapel Farm Estate",53.51861339,-6.16983401
8240DB003857,3857,"Lusk, Dublin Road",53.51473686,-6.173182925
8240DB003854,3854,"Lusk, Station Road (Dublin Road)",53.52534969,-6.164837503
8240DB003855,3855,"Lusk, Station Road (Church Road)",53.52306612,-6.16772653
8240DB003852,3852,"Lusk, junction Rogerstown Lane",53.52246885,-6.154027242
8230DB004007,4007,"Saggart, Pine Cottages",53.23801645,-6.455248363
8240DB003850,3850,"Lusk, Outside Train Station",53.52159377,-6.146267794
8240DB003851,3851,"Lusk, Station Road",53.52192906,-6.148183691
8220DB000774,774,"Donnybrook, Donnybrook Garda Station",53.32161212,-6.235499996
8220DB000775,775,"Donnybrook, Morehampton Road",53.32348971,-6.239085447
8260DB007108,7108,"Celbridge, Celbridge",53.33802247,-6.537756203
8230DB004006,4006,"Saggart, Glenareen",53.24158084,-6.455644391
8220DB000770,770,N11 Opp. R.T.E.,53.31463619,-6.225731811
8220DB000057,57,"Phibsborough, Cabra Road (North Circular Road)",53.36081622,-6.276551675
8240DB003858,3858,"Lusk, Bridetree",53.51097166,-6.177943805
8240DB003859,3859,"Lusk, Balleally West",53.50980203,-6.180225523
8230DB002524,2524,"Firhouse, Firhouse Road (Ballycullen Drive)",53.27837374,-6.346768066
8220DB006125,6125,"Poppintree, Balbutcher Lane (Carrig Road)",53.39971767,-6.276634037
8220DB006122,6122,"Wadelai, Saint Pappin's Road",53.38637271,-6.274301664
8230DB004069,4069,"Saggart, Fairway View",53.23269635,-6.456698214
8240DB003639,3639,"Malahide, Dublin Road (past Swords Road)",53.44541078,-6.17310321
8240DB003636,3636,"Malahide, Yellow Walls Road",53.44942245,-6.162165573
8220DB000051,51,Upper Dorset St (Temple Street),53.35798985,-6.263249251
8240DB003634,3634,"Malahide, Saint Sylvester's Church",53.45045531,-6.155119488
8240DB003635,3635,"Malahide, Malahide Cricket Club",53.44963995,-6.160530062
8240DB003632,3632,"Malahide, The Hill Malahide",53.44441982,-6.152505591
8240DB003633,3633,"Malahide, Saint Andrew's Church",53.44839489,-6.153236429
gen:57102:7731:0:1,7675,"Northwest Business Park (Dublin), Business Park",53.40843751,-6.345353243
8240DB003631,3631,"Malahide, The Hill Malahide #1",53.44196612,-6.151347539
8220DB002089,2089,"Donnybrook, Elm Park Golf Club",53.31530199,-6.219745554
8230DB004888,4888,"Palmerston, Palmerstown Crescent",53.34742977,-6.378928809
8240DB004493,4493,"Blanchardstown, Fortlawn Estate",53.39058181,-6.400323432
8240DB004492,4492,"Blanchardstown, Cherryfield Park",53.39499841,-6.418126754
8230DB003409,3409,"Newcastle, Peamount Hospital",53.31595493,-6.480036452
8230DB006188,6188,"Greenoge, Newcastle Road R120",53.29368326,-6.47865218
8230DB002159,2159,"Clondalkin, Clondalkin Garda Station",53.32322072,-6.393882529
8230DB004883,4883,"Firhouse, Old Court Farm",53.27513893,-6.346832934
8230DB004882,4882,"Firhouse, Old Court Road",53.27479203,-6.350340082
8230DB004885,4885,"Firhouse, Killininny Road",53.2762189,-6.33659452
8250DB007362,7362,"Cabinteely, Cabinteely Bypass (Opp Cornelscourt)",53.26593943,-6.157691547
8250DB007361,7361,"Deansgrange, Old Bray Road",53.2704163,-6.165895434
8230DB002158,2158,"Clondalkin, Thornfield Square",53.32548495,-6.395163606
8230DB002522,2522,"Firhouse, Firhouse Road (Ballycullen Avenue)",53.28142223,-6.342346246
8230DB004873,4873,"Firhouse, Old Court Farm",53.27503279,-6.346956988
8230DB002523,2523,"Firhouse, Dodder Lawn",53.27710694,-6.34875138
8250DB000861,861,"Clonskeagh, Bird Avenue",53.30517043,-6.23595301
8250DB000860,860,"Milltown, Clonskeagh Road",53.30818685,-6.236924124
8250DB000862,862,"Clonskeagh, Islamic Centre",53.30360798,-6.234231824
8220DB006239,6239,"Ballymun, Dolmen Court",53.39804203,-6.271393284
8350DB004068,4068,"Kilbride (Carlow), Carrig View",53.22378254,-6.467322674
8230DB004409,4409,"Clondalkin, Orchard Road",53.32234719,-6.393089718
8230DB004401,4401,"Palmerstown, Lucan Road",53.35475553,-6.371710305
8250DB000461,461,Stillorgan Road (Trees Road),53.2947995,-6.203541111
8250DB000460,460,"Mount Merrion, Lower Trees Road (The Rise)",53.29343813,-6.205653456
8250DB005143,5143,"Sandyford, Blackthorn Drive (Limes Road)",53.27566696,-6.227796261
8250DB005142,5142,"Sandyford, Blackthorn Avenue at LUAS Station",53.27767447,-6.20517423
8250DB003118,3118,"Deansgrange, Dean's Grange Cemetery",53.28399613,-6.166378705
8250DB003119,3119,"Deansgrange, Cemetery",53.28156165,-6.165298146
8250DB004728,4728,"Stillorgan, Oatlands College",53.29333789,-6.201982289
8250DB000469,469,"Blackrock (DunLaoghaire-Rathdown), Rock Road",53.30284573,-6.184072133
8250DB004727,4727,"Stillorgan, Laurence Park",53.29081171,-6.19778321
8260DB006165,6165,"Leixlip, Green Lane (Oaklawn)",53.36530924,-6.505823052
8250DB003117,3117,"Kill of The Grange, Link Road",53.28560537,-6.166984741
8230DB002124,2124,"Ronanstown, Neilstown Road (Saint Mark's Avenue)",53.34695842,-6.397931873
8230DB002125,2125,"Ronanstown, Harelawn Green Estate",53.34558678,-6.398193575
8260DB006161,6161,"Leixlip, Green Lane (Maynooth Road)",53.36643113,-6.501396043
8260DB006160,6160,"Leixlip, Easton Road (Accomodation Road)",53.36492027,-6.509217513
8240DB003708,3708,"Rathingle, Cherry Garth Estate",53.45326395,-6.238764599
8240DB003709,3709,"Rathingle, River Valley Road",53.45263157,-6.236110528
8350DB007367,7367,"Bray, Deepdales Estate",53.18286569,-6.123547654
8250DB003284,3284,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.23927942,-6.196443348
8240DB003701,3701,"Swords, Ballintrane Wood",53.4526169,-6.227227183
8250DB003280,3280,"Kiltiernan, Glenamuck Road",53.2377713,-6.195383106
8240DB005081,5081,Killeen,53.44833687,-6.179903456
8250DB003282,3282,"Kiltiernan, Enniskerry Road (Ballycorus Rd)",53.23574654,-6.193445803
8250DB003283,3283,"Kiltiernan, Enniskerry Road (Ballycorus Rd)",53.23579735,-6.193833179
8250DB004712,4712,"Nutgrove, Llewellyn Way",53.28292044,-6.263220753
8230DB001975,1975,Monastery Road (Naas Road),53.3179325,-6.372422074
8240DB004976,4976,"Corduff, Snugboro Road",53.40198373,-6.36226733
8240DB005086,5086,"Swords, Milesian Court",53.45048622,-6.204926427
8230DB004669,4669,"Nangor, Mill Church Way",53.31989958,-6.421821476
8230DB004668,4668,"Clondalkin, Cherrywood Avenue",53.32033853,-6.406164323
8250DB004710,4710,"Churchtown, Braemor Road (Upper Churchtown Road)",53.29573254,-6.258560323
8350DB005139,5139,"County Wicklow, Greystones Road (Windgate)",53.16170959,-6.084778142
8230DB004663,4663,"Clondalkin, Watery Lane (Castleview Road)",53.32514232,-6.389081493
8230DB004662,4662,"Greenhills, Calmount Park",53.31330519,-6.341216064
8220DB003355,3355,"Crumlin, Clogher Road",53.32548236,-6.297717802
8260DB007287,7287,"Ballymore Eustace, Bishops Lane",53.12928068,-6.576548419
8230DB004667,4667,"Clondalkin, Saint John's Estate",53.31747882,-6.401347763
8230DB004666,4666,"Clondalkin, Fonthill Road South",53.31682346,-6.398055201
8250DB002045,2045,"Dun Laoghaire, York Road (Mounttown Upper)",53.28907705,-6.145040923
8260DB007091,7091,"Celbridge, Aghards Road (Castle Village Estate)",53.35041013,-6.548267402
8230DB006245,6245,"Clondalkin, New Nangor Road (Bawnogue Road)",53.32285801,-6.408397189
8230DB006244,6244,"Clondalkin, New Nangor Road (Bawnogue Road)",53.32272964,-6.408206819
8230DB005130,5130,"Rathfarnham, Charleville Square",53.29669359,-6.293327059
8220DB002094,2094,"The Coombe, Coombe Maternity Hospital",53.33475197,-6.289750638
8230DB002676,2676,"Clondalkin, Lucan Newlands Road",53.33662312,-6.404701207
8230DB006243,6243,"Fox & Geese, New Nangor Road (Willow Road)",53.32708181,-6.365813399
8230DB006242,6242,"Clondalkin, New Nangor Road (Ninth Lock Road)",53.32829837,-6.393841921
8230DB002234,2234,"Ballyowen, Old Lucan Road",53.35933655,-6.424390974
8220DB000334,334,"Dublin City South, D'Olier Street",53.34658116,-6.258125591
8230DB002588,2588,"Saggart, Corbally Bridge",53.27172489,-6.432787592
8230DB002589,2589,"South Dublin, Corbally Bridge",53.27399174,-6.426107202
8230DB002230,2230,"Lucan, Sarsfield Park",53.35914884,-6.445026005
8230DB002231,2231,"Lucan, Saint Andrew's School",53.36004496,-6.439314148
8230DB002232,2232,"Lucan, Saint Edmundsbury Hospital",53.35973763,-6.430956834
8230DB002233,2233,"Lucan, Chalet Gardens",53.3600895,-6.435165776
8230DB002583,2583,"Saggart, Hospital",53.25518887,-6.449428945
8230DB002586,2586,"Saggart, Blessington Road",53.26746692,-6.43844537
8230DB002587,2587,"Saggart, Rosedale",53.27027598,-6.434699713
8230DB002584,2584,"Saggart, Blessington Rd (St.Brigid's Home)",53.25769752,-6.448124134
8250DB002040,2040,Dun Laoghaire (Royal Marine Road),53.29279119,-6.135369049
8240DB007350,7350,"Charlestown, Charlestown Centre",53.40392506,-6.301791678
8350DB005136,5136,"Newcastle, Gorse Hill",53.077888,-6.067409831
8260DB003910,3910,"Celbridge, Thornhill Court Estate",53.35226273,-6.546882557
8250DB005032,5032,"Windy Arbour, Dundrum Road",53.29546909,-6.246104263
8350DB004051,4051,"Blessington, Tourist Office",53.17112985,-6.532203901
8350DB005092,5092,"Bray, Springfield Cemetery",53.18582873,-6.129059746
8350DB005091,5091,"Bray, Ballywaltrim Heights",53.18792389,-6.127397214
8220DB002332,2332,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.32106265,-6.33096293
8220DB002333,2333,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.31784176,-6.332664654
8220DB002330,2330,"Walkinstown, Saint Agnes Road",53.32214804,-6.31928678
8260DB003914,3914,"Maynooth, Obelisk Lane",53.36701287,-6.567057252
8220DB000811,811,"Cabra East, North Circular Road",53.35767215,-6.287285447
8250DB001281,1281,"Willbrook, Nutgrove Avenue",53.29421219,-6.278274354
8260DB003917,3917,"Maynooth, Straffan Road, Rail Station",53.37953895,-6.588702224
8220DB002440,2440,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.31640087,-6.294326915
8220DB002441,2441,"Kimmage, Kimmage Grove",53.31906116,-6.291173722
8220DB002442,2442,"Kimmage, Mount Argus Church",53.32045241,-6.28602946
8220DB002443,2443,"Kimmage, Brookfield",53.32189218,-6.283644996
8220DB002444,2444,"Harolds Cross, Lower Kimmage Road",53.32429774,-6.279675293
8260DB003918,3918,"Maynooth, Straffan Road",53.37653737,-6.587208302
8220DB002448,2448,"Crumlin, Healthcare Centre",53.31924637,-6.3041503
8220DB000810,810,"Arbour Hill, Ellesmare Avenue",53.35709986,-6.289997641
8240DB000948,948,"Portmarnock, Moyne Bridge",53.40614344,-6.134280219
8350DB004588,4588,"Bray, Cois Sleibhe (Swimming Pool)",53.18339902,-6.12202804
8240DB000941,941,"Portmarnock, Coast Road (Moyne Bridge)",53.4100761,-6.136890986
8240DB000940,940,"Portmarnock, Moyne Cottages",53.40655491,-6.134728496
8240DB000943,943,"Portmarnock, Portmarnock Bridge",53.41829227,-6.142143777
8240DB000942,942,"Portmarnock, Saint Rita's House",53.41503798,-6.13864489
8240DB000945,945,"Portmarnock, Saint Rita's House",53.41530955,-6.138768429
8240DB000944,944,"Dartry, Portmarnock Roundabout",53.41724207,-6.142234701
8240DB000947,947,"Portmarnock, Coast Road",53.40918647,-6.136328175
8230DB002773,2773,"Greenhills, Ballymount Square",53.31722187,-6.337191696
8220DB000813,813,"Cabra East, North Circular Road (Charleville Road)",53.35919005,-6.280959374
8250DB003115,3115,"Monkstown, Stradbrook Road",53.29399219,-6.167615733
8240DB006088,6088,"Clonsilla, Shelerin Road",53.38363955,-6.409468102
8240DB006087,6087,"Malahide, Biscayne Estate",53.44610144,-6.132333571
8250DB002860,2860,"Ballinteer, Ballinteer Avenue (Mayfield Terrace)",53.27816728,-6.246138024
gen:57102:7733:0:1,7677,"Cloghran, Mitchelstown Road",53.41405321,-6.353680021
8220DB001237,1237,Kilbarron Road (Cromcastle Drive),53.39267868,-6.218983472
8220DB001234,1234,"Kilmore, Castletimon Road",53.39468787,-6.232613397
8220DB001235,1235,"Kilmore, Dundaniel Road (Kilbarron Road)",53.39473668,-6.225604084
8220DB001232,1232,"Kilmore, Castletimon Road",53.39528548,-6.23048341
8220DB001233,1233,"Kilmore, Ballyshannon Road",53.39436199,-6.231243501
8220DB001231,1231,"Kilmore, Castletimon Road (Castletimon Avenue)",53.395489,-6.227843426
8250DB003222,3222,"Loughlinstown, Loughlinstown Wood Estate",53.24660248,-6.128656806
8230DB007193,7193,"Lucan, Lucan Bypass N4 (Tandy's Lane)",53.353942,-6.458660469
8220DB001238,1238,"Kilmore (Dublin City), Kilmore Rd, Kilmore Ave",53.3917461,-6.214917565
8220DB001239,1239,"Artane, Kilmore Place Apartments",53.38949217,-6.215056995
8260DB003906,3906,"Celbridge, Saint Patrick's Park",53.33915414,-6.539159106
8260DB003907,3907,"Celbridge, Main St Celbridge",53.34084308,-6.537629662
8260DB003904,3904,"Celbridge, Don Cowper Riding School",53.33992796,-6.528260235
8260DB003905,3905,"Celbridge, Dublin Road",53.33788038,-6.537896212
8260DB003902,3902,"Celbridge, Ballyoulster Estate",53.34184503,-6.519033326
8220DB005099,5099,"The Coombe, Newmarket Street",53.33898244,-6.275810437
8260DB003901,3901,"Celbridge, Dublin Road (Ballyoulster Road)",53.34244633,-6.516068945
8240DB007131,7131,"Charlestown, Charlestown Shopping Centre",53.40295145,-6.304116512
8250DB003223,3223,"Druid Valley, F.A.S Training Centre",53.24915041,-6.132936556
8240DB007132,7132,"Charlestown, Charlestown Shopping Centre",53.40308897,-6.30430656
8240DB007135,7135,"Rowlestown, Lispopple Crossroads",53.48281477,-6.288124397
8350DB004168,4168,Outside Train Station,53.20443166,-6.101017799
8260DB003908,3908,"Celbridge, Big Lane",53.34300979,-6.540619235
8260DB003909,3909,"Celbridge, Maynooth Road",53.34678272,-6.541932248
8250DB006085,6085,Link Road (Deansgrange Road),53.28640618,-6.165870519
8220DB004383,4383,"Coolock, Colaiste Dhulaigh",53.39631831,-6.211132174
8230DB004677,4677,"Nangor, Alphine Heights",53.32301377,-6.409967595
8230DB002227,2227,"Lucan, Saint Patrick's Church",53.34956392,-6.450256628
8240DB001554,1554,"St. Margaret's, Saint Margaret's Road",53.42484377,-6.305216393
8220DB001221,1221,"Donnycarney, Maypark",53.3768165,-6.216098254
8220DB001300,1300,"Terenure, Rathfarnham Road",53.30615075,-6.283421177
8220DB000017,17,"Drumcondra, Outside Train Station",53.36291707,-6.258435917
8220DB007686,7686,"Cabra West, Broombridge Luas",53.37246476,-6.299105983
8310DB003352,3352,"Dunboyne, Hamilton Hall Estate",53.41707771,-6.468157772
8220DB000633,633,"Edenmore, Tonlegee Drive",53.38964434,-6.18935518
8220DB001220,1220,"Beaumont (Dublin City), Malahide Road (Killester Avenue)",53.37876251,-6.212198902
8220DB001944,1944,"Kilmainham, Old Kilmainham",53.34067533,-6.303615405
8220DB001945,1945,"Inchicore, Emmett Road",53.34055478,-6.3096874
8220DB001946,1946,"Inchicore, Emmet Road",53.3401188,-6.316357477
8220DB001499,1499,"Marino, Brian Road",53.36577949,-6.237296587
8220DB001940,1940,"James's Gate, James Street",53.3435386,-6.285734348
8220DB000675,675,Amiens Street Junction Upper Sheriff Str,53.35285814,-6.248525759
8220DB001942,1942,"Kilmainham, Saint James Hospital",53.34225498,-6.294631729
8220DB001943,1943,"Kilmainham, Mount Brown",53.34137326,-6.298346366
8220DB001492,1492,"Marino, Saint Vincent De Paul Church",53.37025739,-6.232558057
8220DB000635,635,"Edenmore, Glenwood Road (Tonlegee Rd)",53.38902254,-6.183923801
8220DB001490,1490,Griffith Avenue (Malahide Road),53.36887682,-6.228557662
8220DB001491,1491,Griffith Avenue (Malahide Road),53.36846776,-6.22764291
8220DB001496,1496,"Marino, Marino Green",53.36714812,-6.233813838
8220DB001949,1949,"Inchicore, Tyrconnell Road",53.33764148,-6.32361808
8220DB001494,1494,"Marino, Croydon Gardens",53.37067301,-6.235741942
8220DB000634,634,"Edenmore, Tonlegee Avenue",53.3902752,-6.184141109
8220DB000781,781,"Dublin City South, Saint Martins House",53.33262627,-6.243664103
8220DB000780,780,"Dublin City South, Waterloo Road (Burlington Road)",53.33106335,-6.244343918
8220DB000210,210,"Whitehall, Crestfield Road",53.38759408,-6.248317728
8220DB000782,782,"Dublin City South, Upper Baggot Street",53.33358381,-6.244600768
8220DB000785,785,"Dublin City South, Lower Pembroke Street",53.3371059,-6.251859373
8220DB000637,637,"Edenmore, Springdale Road",53.38779183,-6.189884854
8220DB000786,786,"Dublin City South, Lower Leeson Street",53.33514671,-6.256174036
8250DB003504,3504,"Glencullen, Barnacullia Water Works",53.24156243,-6.222163685
8220DB001223,1223,"Artane, Ardlea Road, Chanel Ave",53.38525062,-6.208514352
8220DB000011,11,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",53.3569583,-6.264628311
8220DB000010,10,"Rotunda, Parnell Square West",53.3533921,-6.265389124
8220DB000012,12,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",53.35680494,-6.264589471
8220DB000015,15,"Ballybough, Lower Dorset Street",53.36008858,-6.26109047
8220DB000014,14,"Phibsborough, Lower Dorset Street",53.35853124,-6.262776506
8220DB001018,1018,"Ranelagh, Rathmines Road Lower (Richmond Hill)",53.32757099,-6.264890547
8220DB000016,16,"Cabra, John Paul Park",53.36639156,-6.305614184
8220DB001016,1016,"Portobello, Richmond Street Sth (Lennox Street)",53.33115931,-6.26441458
